ranking,regionCode,firstName,lastName,teamId,teamName,age,height,weight,positionText,apps,minsPlayed,rating,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,name,date,,,
236,ma,Oussama,Assaidi,96,Stoke,26,172,65,Midfielder,19,1117,6.795789474,4,0,1.052631579,1,1.421052632,0.631578947,0.684210526,1.736842105,1.157894737,Nicholas Maynard,1/1/2014,,,
480,eng,Owen,Garvan,162,Crystal Palace,26,183,67,Midfielder,2,94,6.255,0,0,0.5,0.5,0,0,0,0.5,0,Nick Proschwitz,1/1/2014,,,
267,es,Pablo,Hernandez Dominguez,259,Swansea,29,173,64,Midfielder,27,1445,6.739259259,2,7,1.111111111,1.222222222,0.888888889,0.62962963,0.074074074,0.888888889,1.222222222,Nicklas Bendtner,1/1/2014,,,
459,co,Pablo,Armero,29,West Ham,28,174,73,Defender,5,322,6.35,0,0,0.2,0.6,0.2,0.6,0,0.2,0.4,Nicklas Helenius Jensen,1/1/2014,,,
48,ar,Pablo,Zabaleta,167,Manchester City,29,174,74,Defender,35,3079,7.25,1,6,0.6,0.914285714,0.2,0.914285714,0,0.685714286,0.6,Nicolas Anelka,1/1/2014,,,
353,it,Pablo Daniel,Osvaldo,18,Southampton,28,182,81,Forward,13,860,6.588461538,3,0,2.153846154,0.461538462,0.769230769,0.538461538,1.153846154,2.230769231,1.692307692,Nikica Jelavic,1/1/2014,,,
288,ch,Pajtim,Kasami,170,Fulham,22,187,70,Midfielder,29,1810,6.707931034,3,0,1.896551724,0.620689655,1.034482759,1.482758621,0.310344828,1.965517241,1.517241379,Nikica Jelavic,1/1/2014,,,
430,sn,Papiss Demba,Cissé,23,Newcastle United,29,183,73,Forward,24,1392,6.420833333,2,2,2.041666667,0.708333333,0.375,0.416666667,0.791666667,1.666666667,2.041666667,Olivier Giroud,1/1/2014,,,
33,fr,Patrice,Evra,32,Manchester United,33,173,76,Defender,33,2888,7.321212121,1,3,0.575757576,1.151515152,0.787878788,0.939393939,0.363636364,0.757575758,0.636363636,Ondrej Celustka,1/1/2014,,,
500,ie,Patrick,McCarthy,162,Crystal Palace,31,185,79,Defender,1,26,6.22,0,0,1,0,0,0,0,0,0,Oscar dos Santos Emboaba Junior,1/1/2014,,,
240,wls,Paul,Dummett,23,Newcastle United,23,178,65,Defender,18,1141,6.788333333,1,0,0.666666667,0.555555556,0.5,0.166666667,0,0.055555556,0.277777778,Oussama Assaidi,1/1/2014,,,
333,ie,Paul,McShane,214,Hull,28,183,72,Defender,10,689,6.633,0,0,0.3,0.1,0,0.6,0,0.2,0.2,Owen Garvan,1/1/2014,,,
491,es,Paulo,Gazzaniga,18,Southampton,22,196,90,Goalkeeper,8,662,6.2325,0,0,0,0.125,0,0.125,0,0,0,Pablo Armero,1/1/2014,,,
65,de,Per,Mertesacker,13,Arsenal,30,198,90,Defender,35,3150,7.184857143,2,0,0.542857143,0.057142857,0.057142857,0.685714286,0.028571429,0.142857143,0.171428571,Pablo Hernandez Dominguez,1/1/2014,,,
193,eng,Peter,Whittingham,188,Cardiff,30,178,63,Midfielder,32,2664,6.8653125,3,5,1.4375,1.6875,0.5,0.53125,0.03125,1.03125,0.65625,Pablo Zabaleta,1/1/2014,,,
447,ng,Peter,Odemwingie,188,Cardiff,33,182,75,Forward,15,811,6.371333333,1,0,0.933333333,0.666666667,1.533333333,0.866666667,1.066666667,1.733333333,1,Pajtim Kasami,1/1/2014,,,
60,eng,Peter,Crouch,96,Stoke,33,201,75,Forward,34,2650,7.209411765,7,6,1.764705882,0.970588235,0.264705882,1.382352941,0.441176471,2.205882353,2.588235294,Patrice Evra,1/1/2014,,,
90,ng,Peter,Odemwingie,96,Stoke,33,182,75,Forward,15,1299,7.106,6,1,1.866666667,0.533333333,1.733333333,1.266666667,0.4,2.866666667,2.066666667,Patrick McCarthy,1/1/2014,,,
218,cz,Petr,Cech,15,Chelsea,32,196,90,Goalkeeper,34,3060,6.826176471,0,0,0,0.058823529,0.029411765,0.088235294,0,0,0,Paul Dummett,1/1/2014,,,
188,sct,Phil,Bardsley,16,Sunderland,29,180,74,Defender,26,2252,6.876153846,2,0,1.192307692,0.730769231,0.923076923,0.769230769,0.153846154,0.846153846,0.769230769,Paul McShane,1/1/2014,,,
45,eng,Phil,Jones,32,Manchester United,22,185,72,Defender,26,2179,7.257692308,1,2,0.461538462,0.576923077,0.307692308,1,0,0.423076923,0.461538462,Paulo Gazzaniga,1/1/2014,,,
46,eng,Phil,Jagielka,31,Everton,32,183,83,Defender,26,2317,7.255,0,1,0.576923077,0.230769231,0.153846154,0.730769231,0,0.115384615,0.192307692,Per Mertesacker,1/1/2014,,,
19,br,Philippe,Coutinho,26,Liverpool,22,171,71,Midfielder,33,2353,7.447272727,5,7,2.848484848,2.03030303,1.787878788,1.242424242,0.090909091,1.454545455,1.03030303,Peter Crouch,1/1/2014,,,
238,ch,Philippe,Senderos,170,Fulham,29,190,84,Defender,12,1028,6.793333333,1,1,0.416666667,0.166666667,0.083333333,0.333333333,0,0.166666667,0.166666667,Peter Odemwingie,1/1/2014,,,
103,br,Rafael Pereira,da Silva,32,Manchester United,24,173,80,Defender,19,1427,7.076842105,0,1,0.368421053,0.894736842,1,1.263157895,0.052631579,0.578947368,0.578947368,Peter Odemwingie,1/1/2014,,,
25,eng,Raheem,Sterling,26,Liverpool,19,170,69,Midfielder,33,2230,7.396969697,9,5,1.363636364,1.575757576,2.787878788,1.909090909,0.242424242,2,1.242424242,Peter Whittingham,1/1/2014,,,
106,br,Ramires,Santos do Nascimento,15,Chelsea,27,180,70,Midfielder,30,2611,7.071666667,1,2,1.7,1.133333333,1.1,1.933333333,0.233333333,0.9,1.366666667,Petr Cech,1/1/2014,,,
210,eng,Ravel,Morrison,29,West Ham,21,175,71,Midfielder,16,1157,6.84,3,2,1.3125,0.6875,2.0625,1.1875,0.0625,1.6875,1.125,Phil Bardsley,1/1/2014,,,
310,ro,Razvan,Rat,29,West Ham,33,178,72,Defender,15,1134,6.668666667,0,0,0.4,0.733333333,0,0.733333333,0,0.2,0.4,Phil Jagielka,1/1/2014,,,
549,wls,Rhys,Healey,188,Cardiff,19,180,72,Forward,1,14,6.01,0,0,0,0,0,0,0,0,4,Phil Jones,1/1/2014,,,
377,pt,Ricardo,Vaz Te,29,West Ham,28,189,80,Forward,8,261,6.54125,2,0,1.25,0.25,0.125,0.5,0.125,0.625,0.75,Philippe Coutinho,1/1/2014,,,
135,eng,Rickie,Lambert,18,Southampton,32,188,77,Forward,37,2829,6.994864865,13,10,2.783783784,1.459459459,0.243243243,0.486486486,0.756756757,1.594594595,1.432432432,Philippe Senderos,1/1/2014,,,
496,nl,Ricky,van Wolfswinkel,168,Norwich,25,185,70,Forward,25,1408,6.2232,1,1,1.28,0.48,0,0.64,0.28,0.8,1.32,Raheem Sterling,1/1/2014,,,
266,eng,Rio,Ferdinand,32,Manchester United,36,189,82,Defender,14,1128,6.742857143,0,0,0,0,0.214285714,0.214285714,0,0.357142857,0,Ramires Santos do Nascimento,1/1/2014,,,
315,ie,Robbie,Brady,214,Hull,22,176,71,Midfielder,16,899,6.66,3,1,0.6875,0.8125,0.75,1,0.0625,1.4375,0.875,Ravel Morrison,1/1/2014,,,
114,de,Robert,Huth,96,Stoke,30,191,80,Defender,12,1068,7.050833333,0,1,0.916666667,0.25,0.25,0.583333333,0.083333333,0.666666667,0.5,Razvan Rat,1/1/2014,,,
422,ie,Robert,Elliot,23,Newcastle United,28,190,98,Goalkeeper,2,180,6.45,0,0,0,0,0,0,0,0,0,Rhys Healey,1/1/2014,,,
435,si,Robert,Koren,214,Hull,34,173,71,Midfielder,22,1143,6.400909091,2,0,1.181818182,0.454545455,0.227272727,0.363636364,0.090909091,0.636363636,0.772727273,Ricardo Vaz Te,1/1/2014,,,
84,sct,Robert,Snodgrass,168,Norwich,27,182,82,Midfielder,30,2577,7.130333333,6,2,2.366666667,2.233333333,1.033333333,2.633333333,0.1,2.6,1.7,Rickie Lambert,1/1/2014,,,
376,es,Roberto,Soldado,30,Tottenham,29,179,72,Forward,28,1944,6.5425,6,5,2.071428571,1.035714286,0.357142857,1.035714286,0.285714286,1,1.178571429,Ricky van Wolfswinkel,1/1/2014,,,
107,nl,Robin,van Persie,32,Manchester United,31,183,71,Forward,21,1593,7.068571429,12,3,2.952380952,0.80952381,0.714285714,0.523809524,1.047619048,1.285714286,1.238095238,Rio Ferdinand,1/1/2014,,,
169,eng,Roger,Johnson,29,West Ham,31,191,70,Defender,4,272,6.9125,0,0,0.25,0,0,0.25,0,0,0.25,Robbie Brady,1/1/2014,,,
180,be,Roland,Lamah,259,Swansea,26,180,71,Midfielder,9,459,6.888888889,2,2,1.555555556,1.333333333,1.444444444,0.777777778,0,0.777777778,1.555555556,Robert Elliot,1/1/2014,,,
36,be,Romelu,Lukaku,31,Everton,21,190,94,Forward,31,2573,7.302258065,15,6,3.161290323,1.064516129,1.258064516,0.387096774,0.612903226,1.741935484,1.580645161,Robert Huth,1/1/2014,,,
523,be,Romelu,Lukaku,15,Chelsea,21,190,94,Forward,2,41,6.11,0,0,1.5,0,0,0.5,0,0,1,Robert Koren,1/1/2014,,,
158,nl,Ron,Vlaar,24,Aston Villa,29,189,80,Defender,32,2808,6.935625,0,1,0.3125,0.125,0.28125,0.375,0,0.21875,0.375,Robert Snodgrass,1/1/2014,,,
129,eng,Ross,Barkley,31,Everton,21,189,76,Midfielder,34,2302,7.006470588,6,0,2.294117647,0.764705882,2.411764706,1.911764706,0.117647059,1.676470588,1.088235294,Roberto Soldado,1/1/2014,,,
472,fr,Rudy,Gestede,188,Cardiff,26,193,86,Forward,3,50,6.276666667,0,0,0.333333333,0,0.333333333,0.333333333,0,1,0,Robin van Persie,1/1/2014,,,
383,sct,Russell,Martin,168,Norwich,28,183,74,Defender,31,2616,6.52516129,0,0,0.483870968,0.35483871,0.258064516,0.419354839,0.096774194,0.322580645,0.387096774,Roger Johnson,1/1/2014,,,
161,eng,Ryan,Shawcross,96,Stoke,27,191,76,Defender,37,3330,6.93027027,1,0,0.540540541,0.216216216,0.108108108,0.72972973,0.162162162,0.135135135,0.189189189,Roland Lamah,1/1/2014,,,
174,eng,Ryan,Bennett,168,Norwich,24,188,70,Defender,16,1348,6.89625,1,0,0.375,0.125,0,0.375,0,0.0625,0.125,Romelu Lukaku,1/1/2014,,,
249,eng,Ryan,Bertrand,15,Chelsea,25,179,85,Defender,1,65,6.77,0,0,0,0,2,0,0,0,0,Romelu Lukaku,1/1/2014,,,
402,wls,Ryan,Giggs,32,Manchester United,41,180,68,Midfielder,12,509,6.4925,0,0,0.416666667,0.75,0.583333333,0.083333333,0,0.916666667,0.333333333,Ron Vlaar,1/1/2014,,,
424,eng,Ryan,Bertrand,24,Aston Villa,25,179,85,Defender,16,1396,6.445,0,0,0.125,0.25,0.4375,1,0.0625,0.5,0.8125,Ross Barkley,1/1/2014,,,
445,eng,Ryan,Tunnicliffe,170,Fulham,21,183,80,Midfielder,3,167,6.376666667,0,1,0.333333333,1,0.333333333,0.333333333,0,0.666666667,0.333333333,Rudy Gestede,1/1/2014,,,
452,jp,Ryo,Miyaichi,13,Arsenal,21,183,71,Midfielder,1,17,6.36,0,0,0,0,1,0,0,1,1,Russell Martin,1/1/2014,,,
414,eng,Saido,Berahino,175,West Bromwich Albion,21,178,77,Forward,32,1412,6.4628125,5,1,1.78125,0.59375,0.5625,0.53125,0.34375,1.46875,1.375,Ryan Bennett,1/1/2014,,,
531,sct,Sam,Gallagher,18,Southampton,19,194,75,Forward,18,388,6.080555556,1,0,0.5,0.055555556,0.111111111,0.277777778,0.111111111,0.444444444,0.666666667,Ryan Bertrand,1/1/2014,,,
31,fr,Samir,Nasri,167,Manchester City,27,175,75,Midfielder,34,2517,7.331764706,7,7,1.411764706,2.676470588,1.264705882,0.794117647,0.205882353,1.676470588,0.970588235,Ryan Bertrand,1/1/2014,,,
401,eng,Sammy,Ameobi,23,Newcastle United,22,190,66,Forward,10,375,6.493,0,0,0.5,0.5,1.3,0.5,0,1,0.2,Ryan Giggs,1/1/2014,,,
104,cm,Samuel,Eto'o,15,Chelsea,33,179,75,Forward,21,1321,7.073809524,9,2,2.80952381,1.047619048,0.857142857,0.666666667,0.666666667,1.666666667,1,Ryan Shawcross,1/1/2014,,,
366,br,Sandro Ranieri,Guimaraes Cordeiro,30,Tottenham,25,187,75,Midfielder,17,837,6.556470588,1,0,1,0.470588235,0.294117647,0.411764706,0,0.529411765,0.529411765,Ryan Tunnicliffe,1/1/2014,,,
27,es,Santiago,Cazorla,13,Arsenal,29,168,66,Midfielder,31,2610,7.358064516,4,8,2.35483871,2.161290323,1.580645161,1.032258065,0.064516129,1.35483871,1.806451613,Ryo Miyaichi,1/1/2014,,,
388,ar,Santiago,Vergini,16,Sunderland,26,191,83,Defender,10,888,6.517,0,0,0.4,0.1,0.8,0.3,0,0.7,0.4,Saido Berahino,1/1/2014,,,
384,de,Sascha,Riether,170,Fulham,31,174,70,Defender,31,2649,6.524516129,0,2,0.064516129,0.870967742,0.290322581,0.35483871,0,0.35483871,0.35483871,Sam Gallagher,1/1/2014,,,M(R)
213,eng,Scott,Parker,170,Fulham,34,170,67,Midfielder,29,2326,6.836896552,2,1,0.586206897,0.620689655,0.862068966,1.413793103,0,1.172413793,1.034482759,Samir Nasri,1/1/2014,,,
506,eng,Scott,Sinclair,175,West Bromwich Albion,25,175,64,Midfielder,8,309,6.19625,0,0,0.625,0.5,0.375,0.625,0,1.25,0.75,Sammy Ameobi,1/1/2014,,,
88,eng,Scott,Dann,162,Crystal Palace,27,188,76,Defender,14,1260,7.11,1,0,0.285714286,0,0.071428571,0.285714286,0,0,0.142857143,Samuel Eto'o,1/1/2014,,,
32,ie,Seamus,Coleman,31,Everton,26,178,67,Defender,36,3230,7.321666667,6,2,0.833333333,1.25,1.777777778,0.861111111,0.055555556,1.027777778,0.666666667,Santiago Cazorla,1/1/2014,,,
274,se,Sebastian,Larsson,16,Sunderland,29,178,70,Midfielder,31,2228,6.726774194,1,3,1.064516129,1.580645161,0.096774194,0.548387097,0.032258065,0.64516129,0.580645161,Santiago Vergini,1/1/2014,,,
270,cm,Sebastien,Bassong Nguena,168,Norwich,28,187,73,Defender,27,2379,6.736296296,0,0,0.666666667,0.37037037,0.148148148,0.37037037,0.148148148,0.222222222,0.518518519,Sascha Riether,1/1/2014,,,
179,de,Serge,Gnabry,13,Arsenal,19,173,73,Midfielder,9,470,6.89,1,0,1.333333333,0.555555556,1.222222222,0.777777778,0,1.111111111,0.888888889,Scott Dann,1/1/2014,,,
9,ar,Sergio,Agüero,167,Manchester City,26,173,70,Forward,23,1554,7.683043478,17,6,3.739130435,1.608695652,1.869565217,1,0.782608696,2.130434783,1.52173913,Scott Parker,1/1/2014,,,
199,ie,Shane,Long,214,Hull,27,178,70,Forward,15,1214,6.858666667,4,1,1.8,0.933333333,0.133333333,1.6,1,1.866666667,1.866666667,Scott Sinclair,1/1/2014,,,
297,ie,Shane,Long,175,West Bromwich Albion,27,178,70,Forward,15,1045,6.69,3,1,1.666666667,0.733333333,0.4,1.666666667,0.8,0.866666667,2.266666667,Seamus Coleman,1/1/2014,,,
282,jp,Shinji,Kagawa,32,Manchester United,25,175,68,Midfielder,18,1180,6.714444444,0,3,0.777777778,0.944444444,0.555555556,0.444444444,0.111111111,1.833333333,1.166666667,Sebastian Larsson,1/1/2014,,,
287,be,Simon,Mignolet,26,Liverpool,26,193,87,Goalkeeper,38,3420,6.71,0,0,0,0.026315789,0.052631579,0.131578947,0,0,0.026315789,Sebastien Bassong Nguena,1/1/2014,,,
329,eng,Sone,Aluko,214,Hull,25,173,62,Forward,17,944,6.638235294,1,3,1.235294118,0.705882353,1.117647059,1.823529412,0.411764706,1.705882353,1.176470588,Serge Gnabry,1/1/2014,,,
252,bj,Stéphane,Sessegnon,175,West Bromwich Albion,30,172,72,Midfielder,26,1976,6.768846154,5,1,2.038461538,1.5,1.807692308,1.538461538,0.269230769,2,1.923076923,Sergio Aguero,1/1/2014,,,
371,bj,Stéphane,Sessegnon,16,Sunderland,30,172,72,Midfielder,2,119,6.55,0,0,0.5,2,1,1,0.5,0.5,2,Shane Long,1/1/2014,,,
330,ie,Stephen,Ireland,96,Stoke,28,176,68,Midfielder,25,1399,6.638,2,2,0.84,1.12,0.24,0.16,0.2,1,1,Shane Long,1/1/2014,,,
492,sct,Stephen,Dobbie,162,Crystal Palace,32,178,71,Forward,1,67,6.23,0,0,0,0,1,0,0,1,0,Shinji Kagawa,1/1/2014,,,
497,ie,Stephen,Quinn,214,Hull,28,168,60,Midfielder,15,506,6.220666667,0,0,0.133333333,0.266666667,0.2,1,0.2,0.8,0.2,Simon Mignolet,1/1/2014,,,
271,me,Stevan,Jovetic,167,Manchester City,25,183,79,Forward,13,365,6.729230769,3,1,1.769230769,0.538461538,1.153846154,0.923076923,0.076923077,0.615384615,0.461538462,Sone Aluko,1/1/2014,,,
120,eng,Steve,Sidwell,170,Fulham,31,178,70,Midfielder,38,3238,7.039736842,7,2,1.263157895,0.552631579,0.657894737,1.052631579,0.263157895,1.263157895,0.710526316,Stephen Dobbie,1/1/2014,,,
409,eng,Steve,Harper,214,Hull,39,185,83,Goalkeeper,13,1100,6.483846154,0,0,0,0.076923077,0.076923077,0.076923077,0,0,0,Stephen Ireland,1/1/2014,,,
7,eng,Steven,Gerrard,26,Liverpool,34,185,82,Midfielder,34,2906,7.769705882,13,13,1.764705882,2,0.441176471,0.588235294,0.029411765,0.529411765,0.470588235,Stephen Quinn,1/1/2014,,,
109,eng,Steven,Caulker,188,Cardiff,22,191,76,Defender,38,3420,7.062368421,5,0,0.894736842,0.236842105,0.052631579,0.210526316,0.078947368,0.105263158,0.210526316,Stevan Jovetic,1/1/2014,,,
164,nir,Steven,Davis,18,Southampton,29,173,70,Midfielder,34,2513,6.927058824,2,7,0.941176471,1.676470588,0.676470588,0.5,0.058823529,1.205882353,0.705882353,Steve Harper,1/1/2014,,,
231,fr,Steven,N'Zonzi,96,Stoke,25,190,75,Midfielder,36,3080,6.805,2,1,0.861111111,0.916666667,0.694444444,0.75,0.055555556,1.055555556,0.944444444,Steve Sidwell,1/1/2014,,,
235,sct,Steven,Whittaker,168,Norwich,30,185,87,Defender,20,1423,6.798,1,1,0.5,0.7,0.65,0.75,0,0.85,0.4,Steven Caulker,1/1/2014,,,
245,za,Steven,Pienaar,31,Everton,32,173,69,Midfielder,23,1648,6.780434783,1,2,0.869565217,1.347826087,0.869565217,1.956521739,0.130434783,1.47826087,1.173913043,Steven Davis,1/1/2014,,,
302,ie,Steven,Reid,175,West Bromwich Albion,33,180,75,Defender,16,1312,6.67625,0,0,0.625,0.3125,0.1875,0.8125,0,0.3125,0.1875,Steven N'Zonzi,1/1/2014,,,
344,sct,Steven,Naismith,31,Everton,28,178,72,Forward,31,1417,6.612580645,5,2,1.129032258,0.516129032,0.419354839,1,0.032258065,0.677419355,0.709677419,Steven Fletcher,1/1/2014,,,
462,sct,Steven,Fletcher,16,Sunderland,27,186,76,Forward,20,1246,6.3425,3,0,1.6,0.3,0.1,1,0.95,1.15,1.7,Steven Gerrard,1/1/2014,,,
476,eng,Steven,Taylor,23,Newcastle United,28,188,81,Defender,10,777,6.266,1,0,0.3,0,0.2,0.1,0,0.1,0.3,Steven Naismith,1/1/2014,,,
168,eng,Stewart,Downing,29,West Ham,30,180,64,Midfielder,32,2518,6.9140625,1,2,1.3125,1.96875,1.0625,0.875,0.25,0.75,0.96875,Steven Pienaar,1/1/2014,,,
466,eng,Stuart,O'Keefe,162,Crystal Palace,23,173,64,Midfielder,12,391,6.32,1,0,0.666666667,0.083333333,0.25,0.166666667,0,1.083333333,0.75,Steven Reid,1/1/2014,,,
233,kr,Sung-Yueng,Ki,16,Sunderland,25,187,79,Midfielder,27,2190,6.803703704,3,1,1.481481481,1.037037037,0.888888889,1,0.074074074,1.185185185,0.666666667,Steven Taylor,1/1/2014,,,
528,kr,Sung-Yueng,Ki,259,Swansea,25,187,79,Midfielder,1,13,6.1,0,0,0,0,0,0,0,0,0,Steven Whittaker,1/1/2014,,,
481,fr,Sylvain,Marveaux,23,Newcastle United,28,172,66,Midfielder,9,228,6.253333333,0,0,0.444444444,1.555555556,0,0.222222222,0,0.333333333,0,Stewart Downing,1/1/2014,,,
42,fr,Sylvain,Distin,31,Everton,36,193,87,Defender,33,2926,7.264242424,0,0,0.363636364,0.090909091,0.484848485,0.363636364,0.121212121,0.151515152,0.242424242,Stuart O'Keefe,1/1/2014,,,
250,ch,Tavares Varela,Adilson Cabral,16,Sunderland,26,178,75,Midfielder,1,90,6.77,0,0,5,0,1,1,0,0,0,Sylvain Distin,1/1/2014,,,
85,eng,Theo,Walcott,13,Arsenal,25,176,68,Forward,13,861,7.129230769,5,4,2.538461538,1.769230769,0.692307692,0.538461538,0.461538462,0.923076923,0.923076923,Sylvain Marveaux,1/1/2014,,,
393,cg,Thievy,Bifouma Koulossa,175,West Bromwich Albion,22,182,74,Forward,6,257,6.508333333,2,0,0.833333333,0.666666667,1.166666667,0.833333333,0.166666667,2.166666667,2.333333333,Theo Walcott,1/1/2014,,,
239,be,Thomas,Vermaelen,13,Arsenal,29,182,75,Defender,14,782,6.789285714,0,1,0.285714286,0.071428571,0.214285714,0.428571429,0.071428571,0.142857143,0.142857143,Thievy Bifouma Koulossa,1/1/2014,,,
331,dk,Thomas,Sørensen,96,Stoke,38,195,82,Goalkeeper,4,317,6.6375,0,0,0,0,0,0,0,0,0,Thomas Sorensen,1/1/2014,,,
176,us,Tim,Howard,31,Everton,35,187,88,Goalkeeper,37,3330,6.894864865,0,1,0,0.081081081,0.027027027,0.108108108,0,0,0.027027027,Thomas Vermaelen,1/1/2014,,,
336,nl,Tim,Krul,23,Newcastle United,26,188,74,Goalkeeper,36,3240,6.624722222,0,0,0.027777778,0.111111111,0,0.083333333,0,0,0.111111111,Tim Howard,1/1/2014,,,
165,wls,Tom,Lawrence,32,Manchester United,20,175,75,Forward,1,71,6.92,0,0,2,2,2,1,0,4,0,Tim Krul,1/1/2014,,,
257,eng,Tom,Cleverley,32,Manchester United,25,175,67,Midfielder,22,1585,6.757272727,1,0,0.681818182,0.454545455,0.227272727,1.363636364,0,0.863636364,0.363636364,Tom Cleverley,1/1/2014,,,
374,eng,Tom,Ince,162,Crystal Palace,22,178,66,Midfielder,8,416,6.5475,1,1,1.125,1.125,0.25,1.25,0,0.75,1,Tom Huddlestone,1/1/2014,,,
543,None,Tom,James,188,Cardiff,18,0,0,Defender,1,1,6.03,0,0,0,0,0,0,0,0,0,Tom Ince,1/1/2014,,,
78,eng,Tom,Huddlestone,214,Hull,27,180,80,Midfielder,36,3148,7.142777778,2,3,1.666666667,1.694444444,0.333333333,0.722222222,0.055555556,1.111111111,1.111111111,Tom James,1/1/2014,,,
196,cz,Tomas,Kalas,15,Chelsea,21,182,73,Defender,2,180,6.86,0,0,0.5,0,0.5,0,0,0,0,Tom Lawrence,1/1/2014,,,
323,cz,Tomas,Rosicky,13,Arsenal,34,178,65,Midfielder,27,1588,6.648888889,2,1,0.888888889,1.259259259,0.851851852,0.777777778,0,0.518518519,0.62962963,Tomas Kalas,1/1/2014,,,
535,eng,Tony,Hibbert,31,Everton,33,175,71,Defender,1,3,6.06,0,0,0,0,0,0,0,0,0,Tomas Rosicky,1/1/2014,,,
398,fr,Valentin,Roberge,16,Sunderland,27,189,73,Defender,9,669,6.5,0,1,0.222222222,0.333333333,0.111111111,0.777777778,0.111111111,0.111111111,0.666666667,Tony Hibbert,1/1/2014,,,
538,fr,Vassiriki,Abou Diaby,13,Arsenal,28,192,74,Midfielder,1,16,6.05,0,0,0,0,0,0,0,0,0,Valentin Roberge,1/1/2014,,,
181,ke,Victor,Wanyama,18,Southampton,23,188,76,Midfielder,23,1665,6.888695652,0,0,0.782608696,0.304347826,0.695652174,1.347826087,0,1.304347826,0.652173913,Vassiriki Abou Diaby,1/1/2014,,,
363,ng,Victor,Anichebe,175,West Bromwich Albion,26,185,80,Forward,24,1224,6.561666667,3,3,1.625,1.041666667,0.291666667,1.208333333,0.333333333,1.541666667,1.208333333,Victor Anichebe,1/1/2014,,,
450,ng,Victor,Moses,26,Liverpool,23,177,75,Midfielder,19,650,6.365263158,1,0,0.578947368,0.526315789,0.789473684,0.684210526,0.052631579,1.052631579,0.473684211,Victor Anichebe,1/1/2014,,,
555,ng,Victor,Anichebe,31,Everton,26,185,80,Forward,1,1,6,0,0,0,0,0,0,0,0,0,Victor Moses,1/1/2014,,,
64,be,Vincent,Kompany,167,Manchester City,28,190,85,Defender,28,2447,7.191071429,4,1,0.642857143,0.178571429,0.607142857,0.357142857,0,0.321428571,0.321428571,Victor Wanyama,1/1/2014,,,
112,it,Vito,Mannone,16,Sunderland,26,188,80,Goalkeeper,29,2567,7.056551724,0,0,0,0.068965517,0.034482759,0.034482759,0,0,0.034482759,Vincent Kompany,1/1/2014,,,
91,ro,Vlad,Chiriches,30,Tottenham,25,183,75,Defender,17,1416,7.102352941,1,0,0.235294118,0.294117647,0.764705882,0.882352941,0,0.647058824,0.647058824,Vito Mannone,1/1/2014,,,
342,nl,Vurnon,Anita,23,Newcastle United,25,168,63,Midfielder,34,2478,6.615882353,1,1,0.617647059,1.117647059,0.647058824,0.735294118,0,0.705882353,0.735294118,Vlad Chiriches,1/1/2014,,,
12,eng,Wayne,Rooney,32,Manchester United,29,178,78,Forward,29,2452,7.624482759,17,10,3.482758621,1.931034483,1.413793103,0.965517241,0.517241379,2.275862069,1.586206897,Vurnon Anita,1/1/2014,,,
279,wls,Wayne,Hennessey,162,Crystal Palace,27,183,73,Goalkeeper,1,90,6.72,0,0,0,1,0,0,0,0,0,Wayne Hennessey,1/1/2014,,,
284,eng,Wayne,Routledge,259,Swansea,29,170,64,Midfielder,35,2720,6.713428571,2,4,0.771428571,1.314285714,1.142857143,0.685714286,0.285714286,1.257142857,1.542857143,Wayne Rooney,1/1/2014,,,
317,eng,Wes,Brown,16,Sunderland,35,185,77,Defender,25,2205,6.654,0,1,0.64,0.24,0.24,0.72,0,0.24,0.36,Wayne Routledge,1/1/2014,,,
382,ie,Wes,Hoolahan,168,Norwich,32,168,71,Midfielder,16,810,6.5275,1,1,1.0625,0.75,0.8125,1.25,0.125,2.625,1.9375,Wes Brown,1/1/2014,,,
351,eng,Wilfried,Zaha,188,Cardiff,22,180,66,Midfielder,12,589,6.594166667,0,1,0.833333333,0.583333333,2.666666667,0.916666667,0.333333333,3.166666667,1.416666667,Wes Hoolahan,1/1/2014,,,
469,eng,Wilfried,Zaha,32,Manchester United,22,180,66,Midfielder,2,28,6.31,0,0,0.5,0,0.5,1,0,1.5,0.5,Wilfried Bony,1/1/2014,,,
89,ci,Wilfried,Bony,259,Swansea,25,182,84,Forward,34,2482,7.107647059,16,4,3.176470588,0.735294118,0.705882353,1.382352941,0.705882353,1.882352941,2.147058824,Wilfried Zaha,1/1/2014,,,
364,dk,William,Kvist,170,Fulham,29,183,80,Defender,8,595,6.56,0,0,0.25,0.25,0.25,0.375,0,0,0.375,Wilfried Zaha,1/1/2014,,,
56,br,Willian,Borges Da Silva,15,Chelsea,26,175,75,Midfielder,25,1709,7.2224,4,2,1.8,2.6,1.52,0.84,0.16,1.28,1.2,William Kvist,1/1/2014,,,
463,hn,Wilson,Palacios,96,Stoke,30,178,71,Midfielder,16,519,6.3425,0,0,0,0.125,0.125,0.375,0,0.25,0.125,Willian Borges Da Silva,1/1/2014,,,
