ranking,seasonId,seasonName,tournamentId,tournamentRegionId,tournamentRegionCode,regionCode,tournamentName,tournamentShortName,firstName,lastName,playerId,isActive,isOpta,teamId,teamName,playedPositions,age,height,weight,positionText,apps,subOn,minsPlayed,rating,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,goalOwn,name,date,,,
379,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jonathan,Howson,23273,TRUE,TRUE,168,Norwich,-MC-,26,180,77,Midfielder,27,4,2088,6.537407407,1.407407407,1.185185185,0.962962963,0,0.851851852,0.851851852,0.296296296,0,Jonathan Howson,1/1/2014,,,
427,3853,2013/2014,2,252,gb,no,Premier League,EPL,Jonathan,Parr,19693,FALSE,TRUE,162,Crystal Palace,-DL-DR-,26,182,75,Defender,15,8,757,6.43,1.266666667,1.333333333,0.266666667,0,2.133333333,0.266666667,0,0,Jonathan Parr,1/1/2014,,,
373,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Jonathan,Walters,3860,TRUE,TRUE,96,Stoke,-AMC-AML-AMR-FW-,31,183,79,Forward,32,5,2265,6.5475,0.3125,0.3125,1.1875,0,1.21875,0.40625,0.25,0,Jonathan Walters,1/1/2014,,,
461,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jonathan,Williams,106185,FALSE,TRUE,162,Crystal Palace,-AMC-,21,168,60,Midfielder,9,9,179,6.343333333,0.666666667,0.111111111,0.222222222,0,0.777777778,0.666666667,0.111111111,0,Jonathan Williams,1/1/2014,,,
156,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jonjo,Shelvey,40027,TRUE,TRUE,259,Swansea,-MC-,22,185,80,Midfielder,32,3,2484,6.9371875,1.21875,1,0.875,0,0.9375,0.59375,0.15625,0,Jonjo Shelvey,1/1/2014,,,
147,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jonny,Evans,22079,TRUE,TRUE,32,Manchester United,-DC-,26,188,77,Defender,17,0,1380,6.961764706,1.117647059,1.470588235,0.058823529,0.176470588,7.823529412,0.176470588,0.647058824,0,Jonny Evans,1/1/2014,,,
508,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jordan,Bowery,43724,FALSE,TRUE,24,Aston Villa,-FW-,23,185,76,Forward,9,7,237,6.184444444,0.333333333,0.111111111,0.666666667,0,0.111111111,0,0,1,Jordan Bowery,1/1/2014,,,
56,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jordan,Henderson,68659,TRUE,TRUE,26,Liverpool,-MC-ML-MR-,24,182,67,Midfielder,35,0,3131,7.218857143,2.371428571,0.971428571,1,0.085714286,2.114285714,1.057142857,0.257142857,0,Jordan Henderson,1/1/2014,,,
308,3853,2013/2014,2,252,gb,es,Premier League,EPL,Jordi,Amat,83357,TRUE,TRUE,259,Swansea,-DC-,22,184,78,Defender,17,4,1247,6.671176471,1.882352941,1.764705882,1.058823529,0.588235294,4.470588235,0.647058824,0.529411765,0,Jordi Amat,1/1/2014,,,
507,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jordon,Ibe,105797,FALSE,TRUE,26,Liverpool,-AML-,18,176,81,Forward,1,1,14,6.19,0,0,1,0,0,0,0,0,Jordon Ibe,1/1/2014,,,
220,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Jordon,Mutch,43742,FALSE,TRUE,188,Cardiff,-MC-,22,175,65,Midfielder,35,9,2275,6.820571429,1.428571429,0.8,1.342857143,0,0.971428571,0.857142857,0.228571429,0,Jordon Mutch,1/1/2014,,,
237,3853,2013/2014,2,252,gb,dk,Premier League,EPL,Jores,Okore,99901,TRUE,TRUE,24,Aston Villa,-DC-,22,183,80,Defender,3,1,169,6.793333333,1.666666667,1,1,0.666666667,6,0.333333333,0.333333333,0,Jores Okore,1/1/2014,,,
456,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Jos,Hooiveld,28725,FALSE,TRUE,18,Southampton,-DC-,31,193,86,Defender,3,0,270,6.353333333,2.666666667,1.666666667,1,2.666666667,7.333333333,1,0,1,Jos Hooiveld,1/1/2014,,,
58,3853,2013/2014,2,252,gb,pt,Premier League,EPL,Jose,Fonte,19859,TRUE,TRUE,18,Southampton,-DC-,30,187,81,Defender,36,1,3181,7.210555556,1.888888889,2.083333333,0.916666667,1.277777778,8.305555556,0.638888889,0.555555556,0,Jose Fonte,1/1/2014,,,
171,3853,2013/2014,2,252,gb,ng,Premier League,EPL,Joseph,Yobo,2180,TRUE,TRUE,168,Norwich,-DC-,34,188,76,Defender,8,0,720,6.91,2.125,0.875,0.375,0.75,7.875,0.5,0.375,0,Joseph Yobo,1/1/2014,,,
536,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Josh,Murphy,136783,TRUE,TRUE,168,Norwich,None,19,173,67,Midfielder,9,9,131,6.055555556,0.222222222,0,0.111111111,0,0.111111111,0.666666667,0.111111111,0,Josh Murphy,1/1/2014,,,
419,3853,2013/2014,2,252,gb,us,Premier League,EPL,Jozy,Altidore,26298,TRUE,TRUE,16,Sunderland,-FW-,25,185,79,Forward,31,12,1782,6.453870968,0.548387097,0.193548387,1.677419355,0,0.709677419,0.258064516,0.064516129,0,Jozy Altidore,1/1/2014,,,
212,3853,2013/2014,2,252,gb,es,Premier League,EPL,Juan,Torres Ruiz,34524,TRUE,TRUE,188,Cardiff,-DC-,24,180,76,Defender,7,0,630,6.837142857,2.714285714,2.714285714,1.142857143,0.142857143,5.428571429,0.857142857,0.571428571,0,Juan Torres Ruiz,1/1/2014,,,
185,3853,2013/2014,2,252,gb,es,Premier League,EPL,Juan,Mata,25363,FALSE,TRUE,15,Chelsea,-AMC-AML-AMR-,26,170,63,Midfielder,13,2,846,6.885384615,1.076923077,0.230769231,0.538461538,0,0.153846154,0.846153846,0,0,Juan Mata,1/1/2014,,,
35,3853,2013/2014,2,252,gb,es,Premier League,EPL,Juan,Mata,25363,TRUE,TRUE,32,Manchester United,-AMC-AML-AMR-,26,170,63,Midfielder,15,1,1237,7.31,1.133333333,0.6,0.466666667,0,0.533333333,1.4,0,0,Juan Mata,1/1/2014,,,
225,3853,2013/2014,2,252,gb,ar,Premier League,EPL,Julian,Speroni,7895,TRUE,TRUE,162,Crystal Palace,-GK-,35,186,87,Goalkeeper,37,0,3330,6.816756757,0.027027027,0,0,0,0.459459459,0.054054054,0,0,Julian Speroni,1/1/2014,,,
152,3853,2013/2014,2,252,gb,fi,Premier League,EPL,Jussi,Jaaskelainen,2366,TRUE,TRUE,29,West Ham,-GK-,39,191,81,Goalkeeper,18,0,1620,6.949444444,0.111111111,0,0.111111111,0,0.611111111,0.055555556,0,0,Jussi Jaaskelainen,1/1/2014,,,
369,3853,2013/2014,2,252,gb,za,Premier League,EPL,Kagisho,Dikgacoi,35332,FALSE,TRUE,162,Crystal Palace,-MC-,29,180,76,Midfielder,26,1,2010,6.552307692,1.230769231,1.269230769,0.653846154,0.038461538,1.384615385,0.730769231,0.384615385,0,Kagisho Dikgacoi,1/1/2014,,,
340,3853,2013/2014,2,252,gb,ma,Premier League,EPL,Karim,El Ahmadi,12021,FALSE,TRUE,24,Aston Villa,-DMC-,29,185,78,Midfielder,31,5,2203,6.619677419,3.387096774,0.806451613,1.709677419,0.032258065,0.903225806,1.032258065,0.096774194,0,Karim El Ahmadi,1/1/2014,,,
457,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Keiren,Westwood,12965,FALSE,TRUE,16,Sunderland,-GK-,30,188,86,Goalkeeper,10,0,854,6.353,0,0,0,0,0.6,0,0,0,Keiren Westwood,1/1/2014,,,
550,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kelvin,Davis,8140,TRUE,TRUE,18,Southampton,-GK-,38,185,74,Goalkeeper,2,0,180,6.005,0,0,0,0,0,0,0,0,Kelvin Davis,1/1/2014,,,
357,3853,2013/2014,2,252,gb,tt,Premier League,EPL,Kenwyne,Jones,12726,TRUE,TRUE,188,Cardiff,-FW-,30,188,84,Forward,11,5,586,6.586363636,0.272727273,0,0.272727273,0,1.454545455,0.454545455,0.272727273,0,Kenwyne Jones,1/1/2014,,,
404,3853,2013/2014,2,252,gb,tt,Premier League,EPL,Kenwyne,Jones,12726,FALSE,TRUE,96,Stoke,-FW-,30,188,84,Forward,7,3,384,6.488571429,0.571428571,0.428571429,0.714285714,0,0.571428571,0.428571429,0,0,Kenwyne Jones,1/1/2014,,,
339,3853,2013/2014,2,252,gb,be,Premier League,EPL,Kevin,De Bruyne,73084,FALSE,TRUE,15,Chelsea,-AMC-AML-AMR-,23,181,76,Midfielder,3,1,134,6.62,0.666666667,0,0.333333333,0,1.333333333,1,0.333333333,0,Kevin De Bruyne,1/1/2014,,,
455,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kevin,McNaughton,8274,FALSE,TRUE,188,Cardiff,-DR-,32,178,66,Defender,5,2,283,6.356,1.2,1.4,0,0.4,2,1,0,0,Kevin McNaughton,1/1/2014,,,
92,3853,2013/2014,2,252,gb,be,Premier League,EPL,Kevin,Mirallas,15834,TRUE,TRUE,31,Everton,-AMC-AML-AMR-FW-,27,179,68,Midfielder,32,4,2349,7.1021875,0.6875,0.34375,0.96875,0,0.21875,0.5,0,0,Kevin Mirallas,1/1/2014,,,
267,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kevin,Nolan,1815,TRUE,TRUE,29,West Ham,-MC-,32,183,85,Midfielder,33,0,2764,6.739090909,1.757575758,0.727272727,1.393939394,0.03030303,1.575757576,1.212121212,0.363636364,0,Kevin Nolan,1/1/2014,,,
542,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kevin,Phillips,6,FALSE,TRUE,162,Crystal Palace,-FW-,41,170,69,Forward,4,4,76,6.0325,0,0,0.25,0,0,0,0,0,Kevin Phillips,1/1/2014,,,
111,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kieran,Gibbs,27550,TRUE,TRUE,13,Arsenal,-DL-,25,178,70,Defender,28,4,2133,7.057857143,2.428571429,1.892857143,0.642857143,0.285714286,4.285714286,0.678571429,0.107142857,0,Kieran Gibbs,1/1/2014,,,
241,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kieran,Richardson,8058,FALSE,TRUE,170,Fulham,-DL-MC-ML-,30,173,71,Midfielder,31,3,2394,6.782903226,1.967741935,1.290322581,0.548387097,0.129032258,2.935483871,0.741935484,0.161290323,0,Kieran Richardson,1/1/2014,,,
298,3853,2013/2014,2,252,gb,se,Premier League,EPL,Kim,Kallstrom,3777,FALSE,TRUE,13,Arsenal,-MC-ML-,32,185,82,Midfielder,3,2,129,6.68,3,0.333333333,1.333333333,0,2,1,0,0,Kim Kallstrom,1/1/2014,,,
166,3853,2013/2014,2,252,gb,ci,Premier League,EPL,Kolo,Toure,3817,TRUE,TRUE,26,Liverpool,-DC-,33,183,74,Defender,20,5,1439,6.9145,1.65,0.75,0.55,0.05,7.35,0.35,0.65,1,Kolo Toure,1/1/2014,,,
505,3853,2013/2014,2,252,gb,gr,Premier League,EPL,Kostas,Mitroglou,32432,FALSE,TRUE,170,Fulham,-FW-,26,188,86,Forward,3,2,151,6.196666667,0.333333333,0,1.333333333,0,0.666666667,0.333333333,0.333333333,0,Kostas Mitroglou,1/1/2014,,,
216,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kyle,Bartley,71327,TRUE,TRUE,259,Swansea,-DC-,23,185,76,Defender,2,1,91,6.835,1.5,1,2,0,5,0,1,0,Kyle Bartley,1/1/2014,,,
289,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kyle,Naughton,34131,TRUE,TRUE,30,Tottenham,-DL-DR-,25,175,73,Defender,22,3,1748,6.704545455,2.681818182,1.454545455,1.045454545,0.318181818,2.318181818,0.909090909,0.181818182,0,Kyle Naughton,1/1/2014,,,
110,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Kyle,Walker,69778,TRUE,TRUE,30,Tottenham,-DR-,24,178,70,Defender,26,0,2300,7.060384615,2.038461538,2.192307692,1,0.269230769,2.653846154,1,0.192307692,0,Kyle Walker,1/1/2014,,,
553,3853,2013/2014,2,252,gb,ci,Premier League,EPL,Lacina,Traore,67180,FALSE,TRUE,31,Everton,-FW-,24,203,87,Forward,1,1,1,6,0,0,0,0,0,0,0,0,Lacina Traore,1/1/2014,,,
498,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Larnell,Cole,107944,FALSE,TRUE,170,Fulham,None,21,168,63,Midfielder,1,1,10,6.22,1,0,0,0,0,0,0,0,Larnell Cole,1/1/2014,,,
31,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Laurent,Koscielny,30051,TRUE,TRUE,13,Arsenal,-DC-,29,186,75,Defender,32,0,2769,7.3359375,1.6875,2.78125,0.9375,1,7.375,0.34375,0.71875,0,Laurent Koscielny,1/1/2014,,,
254,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Leandro,Bacuna,79967,TRUE,TRUE,24,Aston Villa,-DR-MR-,23,187,77,Defender,35,7,2599,6.761714286,2.314285714,1.714285714,1.228571429,0.371428571,2.542857143,1.028571429,0.057142857,0,Leandro Bacuna,1/1/2014,,,
311,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Lee,Cattermole,14268,TRUE,TRUE,16,Sunderland,-DMC-,26,178,76,Midfielder,24,3,1811,6.667916667,2.625,1.666666667,1.375,0,1.208333333,1.541666667,0.583333333,0,Lee Cattermole,1/1/2014,,,
47,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Leighton,Baines,8222,TRUE,TRUE,31,Everton,-DL-,29,170,74,Defender,32,0,2841,7.2528125,2.875,1.0625,0.78125,0.03125,2.53125,0.59375,0.1875,0,Leighton Baines,1/1/2014,,,
256,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Leon,Britton,8730,TRUE,TRUE,259,Swansea,-DMC-,32,168,64,Midfielder,25,2,2026,6.7576,1.52,2.04,0.32,0,0.68,0.64,0.24,0,Leon Britton,1/1/2014,,,
205,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Leon,Osman,5047,TRUE,TRUE,31,Everton,-MC-ML-MR-,33,173,67,Midfielder,38,11,2195,6.849736842,1.552631579,1.078947368,0.710526316,0.052631579,1,0.789473684,0.210526316,0,Leon Osman,1/1/2014,,,
183,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Leroy,Fer,35174,FALSE,TRUE,168,Norwich,-AMC-,24,188,79,Midfielder,29,1,2478,6.886551724,2.655172414,1.172413793,1.75862069,0,0.931034483,1.689655172,0.310344828,0,Leroy Fer,1/1/2014,,,
557,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Leroy,Lita,7573,FALSE,TRUE,259,Swansea,None,29,170,75,Forward,2,2,34,5.945,0,0,0.5,0,1,0,0,0,Leroy Lita,1/1/2014,,,
136,3853,2013/2014,2,252,gb,de,Premier League,EPL,Lewis,Holtby,41004,FALSE,TRUE,170,Fulham,-MC-ML-MR-,24,176,72,Midfielder,13,2,929,6.993846154,2.692307692,0.846153846,0.692307692,0,0.461538462,1.153846154,0,0,Lewis Holtby,1/1/2014,,,
300,3853,2013/2014,2,252,gb,de,Premier League,EPL,Lewis,Holtby,41004,FALSE,TRUE,30,Tottenham,-MC-ML-MR-,24,176,72,Midfielder,13,7,574,6.678461538,1.461538462,0.846153846,1,0,0.076923077,0.461538462,0,0,Lewis Holtby,1/1/2014,,,
407,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Liam,Bridcutt,35605,TRUE,TRUE,16,Sunderland,-DMC-,25,175,73,Midfielder,12,3,848,6.486666667,2.416666667,0.916666667,1.083333333,0,1,0.916666667,0.333333333,0,Liam Bridcutt,1/1/2014,,,
534,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Liam,O'Neil,105880,TRUE,TRUE,175,West Bromwich Albion,None,21,181,80,Defender,3,3,15,6.066666667,0,0.333333333,0,0.333333333,0.333333333,0,0,0,Liam O'Neil,1/1/2014,,,
274,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Liam,Ridgewell,6403,FALSE,TRUE,175,West Bromwich Albion,-DC-DL-,30,188,80,Defender,33,0,2872,6.725151515,2.060606061,1.363636364,0.727272727,0.212121212,3.484848485,1.272727273,0.393939394,0,Liam Ridgewell,1/1/2014,,,
193,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Liam,Rosenior,11869,TRUE,TRUE,214,Hull,-DL-DR-ML-,30,178,72,Defender,29,7,1994,6.866551724,2.517241379,1.206896552,0.482758621,0.068965517,2.413793103,0.655172414,0.344827586,0,Liam Rosenior,1/1/2014,,,
350,3853,2013/2014,2,252,gb,cz,Premier League,EPL,Libor,Kozak,67285,TRUE,TRUE,24,Aston Villa,-FW-,25,192,84,Forward,14,6,786,6.597142857,0.214285714,0.142857143,1.357142857,0,0.714285714,0.214285714,0.071428571,0,Libor Kozak,1/1/2014,,,
98,3853,2013/2014,2,252,gb,br,Premier League,EPL,Lucas,Leiva,31451,TRUE,TRUE,26,Liverpool,-DMC-,27,179,74,Midfielder,27,7,1878,7.084814815,3.259259259,1.851851852,1.703703704,0.074074074,2.185185185,1.37037037,0.333333333,0,Lucas Leiva,1/1/2014,,,
514,3853,2013/2014,2,252,gb,ar,Premier League,EPL,Luciano,Becchio,43058,FALSE,TRUE,168,Norwich,-FW-,30,187,86,Forward,5,5,54,6.14,0,0.2,0.6,0,0.6,0.2,0,0,Luciano Becchio,1/1/2014,,,
1,3853,2013/2014,2,252,gb,uy,Premier League,EPL,Luis,Suarez,22221,FALSE,TRUE,26,Liverpool,-AMC-AML-AMR-FW-,27,181,81,Forward,33,0,2966,8.432121212,1.060606061,0.333333333,1.636363636,0,0.272727273,0.515151515,0.090909091,0,Luis Suarez,1/1/2014,,,
139,3853,2013/2014,2,252,gb,de,Premier League,EPL,Lukas,Podolski,6040,TRUE,TRUE,13,Arsenal,-AMC-AML-FW-,29,182,83,Forward,20,6,1184,6.9875,0.9,0.2,0.45,0,1,0.55,0,0,Lukas Podolski,1/1/2014,,,
4,3853,2013/2014,2,252,gb,pl,Premier League,EPL,Lukasz,Fabianski,20973,FALSE,TRUE,13,Arsenal,-GK-,29,190,83,Goalkeeper,1,0,90,7.9,0,0,0,0,0,0,0,0,Lukasz Fabianski,1/1/2014,,,
421,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Luke,Daniels,23695,TRUE,TRUE,175,West Bromwich Albion,None,26,185,81,Goalkeeper,1,1,12,6.45,0,0,0,0,2,0,0,0,Luke Daniels,1/1/2014,,,
554,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Luke,Garbutt,82965,TRUE,TRUE,31,Everton,None,21,179,73,Defender,1,1,1,6,1,0,0,0,0,0,0,0,Luke Garbutt,1/1/2014,,,
68,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Luke,Shaw,118244,FALSE,TRUE,18,Southampton,-DL-,19,185,75,Defender,35,0,2998,7.165428571,2.085714286,1.057142857,0.771428571,0.342857143,3.542857143,0.628571429,0.114285714,0,Luke Shaw,1/1/2014,,,
389,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Luuk,de Jong,68585,FALSE,TRUE,23,Newcastle United,-AMC-FW-,24,188,86,Forward,12,4,679,6.515833333,0.833333333,0.666666667,0.333333333,0,0.583333333,0.25,0.083333333,0,Luuk de Jong,1/1/2014,,,
326,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Maarten,Stekelenburg,4065,FALSE,TRUE,170,Fulham,-GK-,32,197,92,Goalkeeper,19,0,1684,6.642631579,0,0,0,0,1.473684211,0.052631579,0,0,Maarten Stekelenburg,1/1/2014,,,
303,3853,2013/2014,2,252,gb,no,Premier League,EPL,Magnus,Wolff Eikrem,81443,TRUE,TRUE,188,Cardiff,-MC-,24,173,69,Midfielder,6,5,198,6.675,1,1,0.166666667,0,0.333333333,0.666666667,0,0,Magnus Wolff Eikrem,1/1/2014,,,
387,3853,2013/2014,2,252,gb,ml,Premier League,EPL,Mahamadou,Diarra,4026,TRUE,TRUE,170,Fulham,-DMC-,33,182,80,Midfielder,4,0,341,6.5175,1,3,1.25,0,0.75,1,0,0,Mahamadou Diarra,1/1/2014,,,
116,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Mamadou,Sakho,29575,TRUE,TRUE,26,Liverpool,-DC-,24,187,83,Defender,18,1,1484,7.049444444,1.5,1.5,0.555555556,0.277777778,7.555555556,0.277777778,0.388888889,0,Mamadou Sakho,1/1/2014,,,
291,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Mapou,Yanga-Mbiwa,34190,FALSE,TRUE,23,Newcastle United,-DC-DL-DR-,25,184,77,Defender,23,6,1551,6.70173913,1.434782609,1.608695652,0.826086957,0.304347826,5.173913043,0.565217391,0.260869565,0,Mapou Yanga-Mbiwa,1/1/2014,,,
228,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Marc,Albrighton,42147,FALSE,TRUE,24,Aston Villa,-AMR-,24,175,67,Midfielder,19,10,971,6.813157895,1.842105263,0.263157895,0.684210526,0,0.315789474,0.894736842,0,0,Marc Albrighton,1/1/2014,,,
253,3853,2013/2014,2,252,gb,es,Premier League,EPL,Marc,Muniesa,75177,TRUE,TRUE,96,Stoke,-DL-,22,179,72,Defender,13,6,829,6.766153846,2.615384615,1.230769231,0.384615385,0.153846154,3,1.538461538,0.384615385,0,Marc Muniesa,1/1/2014,,,
263,3853,2013/2014,2,252,gb,ie,Premier League,EPL,Marc,Wilson,23446,TRUE,TRUE,96,Stoke,-DC-DL-DMC-DR-,27,188,80,Defender,33,3,2740,6.746969697,2.03030303,1.090909091,1,0.303030303,4.212121212,0.818181818,0.848484848,0,Marc Wilson,1/1/2014,,,
474,3853,2013/2014,2,252,gb,it,Premier League,EPL,Marco,Borriello,4644,FALSE,TRUE,29,West Ham,-FW-,32,180,73,Forward,2,2,90,6.275,1,0,2,0,0,0.5,0,0,Marco Borriello,1/1/2014,,,
529,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Marco,Van Ginkel,85470,FALSE,TRUE,15,Chelsea,-MC-,21,186,82,Midfielder,2,2,11,6.09,0,0.5,0,0,1,0.5,0,0,Marco Van Ginkel,1/1/2014,,,
30,3853,2013/2014,2,252,gb,es,Premier League,EPL,Marcos,Alonso,84008,FALSE,TRUE,16,Sunderland,-DL-,23,188,81,Defender,16,0,1440,7.344375,3.3125,2.4375,1.3125,0,4,1.4375,0.125,0,Marcos Alonso,1/1/2014,,,
61,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Mark,Hudson,7896,FALSE,TRUE,188,Cardiff,-DC-,32,185,78,Defender,2,0,149,7.205,0,2.5,0.5,0,10.5,0.5,1,0,Mark Hudson,1/1/2014,,,
82,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Mark,Noble,8247,TRUE,TRUE,29,West Ham,-DMC-,27,180,70,Midfielder,38,0,3356,7.132631579,2.894736842,1.842105263,1.078947368,0.026315789,1.078947368,1.447368421,0.473684211,0,Mark Noble,1/1/2014,,,
134,3853,2013/2014,2,252,gb,au,Premier League,EPL,Mark,Schwarzer,3852,TRUE,TRUE,15,Chelsea,-GK-,42,194,95,Goalkeeper,4,0,360,6.995,0,0,0,0,1,0,0,0,Mark Schwarzer,1/1/2014,,,
121,3853,2013/2014,2,252,gb,at,Premier League,EPL,Marko,Arnautovic,34693,TRUE,TRUE,96,Stoke,-AML-AMR-FW-,25,192,83,Forward,30,3,2268,7.028333333,1.633333333,0.666666667,0.966666667,0.033333333,0.133333333,0.933333333,0.033333333,0,Marko Arnautovic,1/1/2014,,,
547,3853,2013/2014,2,252,gb,se,Premier League,EPL,Markus,Rosenberg,4891,FALSE,TRUE,175,West Bromwich Albion,-AMC-FW-,32,185,80,Forward,4,3,92,6.0125,0,0.5,0.5,0,0.25,0,0,0,Markus Rosenberg,1/1/2014,,,
157,3853,2013/2014,2,252,gb,ma,Premier League,EPL,Marouane,Chamakh,6236,TRUE,TRUE,162,Crystal Palace,-AMC-FW-,30,185,70,Forward,32,5,2331,6.9371875,1.65625,0.6875,1.59375,0,1.46875,0.84375,0.03125,0,Marouane Chamakh,1/1/2014,,,
8,3853,2013/2014,2,252,gb,be,Premier League,EPL,Marouane,Fellaini,22738,FALSE,TRUE,31,Everton,-MC-,26,194,85,Midfielder,3,0,270,7.75,4.333333333,0.666666667,2.666666667,0,5.333333333,2,0,0,Marouane Fellaini,1/1/2014,,,
57,3853,2013/2014,2,252,gb,be,Premier League,EPL,Marouane,Fellaini,22738,TRUE,TRUE,32,Manchester United,-MC-,26,194,85,Midfielder,16,4,1111,7.210625,2.75,1.9375,2.125,0.125,3.3125,1,0.1875,0,Marouane Fellaini,1/1/2014,,,
486,3853,2013/2014,2,252,gb,gb,Premier League,EPL,Martin,Kelly,44687,FALSE,TRUE,26,Liverpool,-DR-,24,191,77,Defender,5,5,107,6.24,0.8,0.6,0.4,0,1,0.4,0,0,Martin Kelly,1/1/2014,,,
293,3853,2013/2014,2,252,gb,se,Premier League,EPL,Martin,Olsson,33748,TRUE,TRUE,168,Norwich,-DL-ML-,26,170,81,Defender,34,1,2966,6.693823529,1.323529412,1.176470588,0.235294118,0.176470588,3.323529412,0.264705882,0.617647059,0,Martin Olsson,1/1/2014,,,
18,3853,2013/2014,2,252,gb,sk,Premier League,EPL,Martin,Skrtel,19840,TRUE,TRUE,26,Liverpool,-DC-,29,191,81,Defender,36,0,3223,7.4525,1.361111111,1.666666667,0.777777778,0.416666667,11.38888889,0.416666667,1.055555556,4,Martin Skrtel,1/1/2014,,,
460,3853,2013/2014,2,252,gb,nl,Premier League,EPL,Marvin,Emnes,20108,TRUE,TRUE,259,Swansea,-AMC-FW-,26,180,66,Forward,7,5,138,6.344285714,0.142857143,0,0.285714286,0,0.142857143,0.142857143,0,0,Marvin Emnes,1/1/2014,,,
433,3853,2013/2014,2,252,gb,sn,Premier League,EPL,Massadio,Haidara,94892,TRUE,TRUE,23,Newcastle United,-DL-,21,181,76,Defender,11,8,426,6.408181818,0.909090909,1.272727273,0.545454545,0,2.454545455,0.272727273,0.090909091,0,Massadio Haidara,1/1/2014,,,
467,3853,2013/2014,2,252,gb,cz,Premier League,EPL,Matej,Vydra,84129,FALSE,TRUE,175,West Bromwich Albion,-FW-,22,180,71,Forward,23,16,676,6.311304348,0.173913043,0.130434783,0.043478261,0,0.043478261,0.130434783,0,0,Matej Vydra,1/1/2014,,,
20,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Mathieu,Debuchy,11367,FALSE,TRUE,23,Newcastle United,-DR-,29,177,76,Defender,29,1,2527,7.428275862,3.275862069,2.379310345,1.413793103,0.103448276,4.75862069,0.827586207,0.413793103,1,Mathieu Debuchy,1/1/2014,,,
333,3853,2013/2014,2,252,gb,fr,Premier League,EPL,Mathieu,Flamini,6321,TRUE,TRUE,13,Arsenal,-DMC-,30,178,67,Midfielder,27,9,1625,6.632222222,1.444444444,1.444444444,0.888888889,0.074074074,1.851851852,0.37037037,0.407407407,1,Mathieu Flamini,1/1/2014,,,
146,3853,2013/2014,2,252,gb,rs,Premier League,EPL,Matija,Nastasic,91200,TRUE,TRUE,167,Manchester City,-DC-,21,187,79,Defender,13,2,1028,6.963076923,1.615384615,1.076923077,1.538461538,0.538461538,6.692307692,0.384615385,0.384615385,0,Matija Nastasic,1/1/2014,,,
441,3853,2013/2014,2,252,gb,None,Premier League,EPL,Mats,Daehli,139527,TRUE,TRUE,188,Cardiff,-ML-,19,177,72,Forward,13,8,630,6.383076923,0.230769231,0.538461538,0.076923077,0,0.076923077,0.692307692,0,0,Mats Daehli,1/1/2014,,,
